Branch,Name,FrEnode,ToEnode,Circuit,Voltage,Resistance,Reactance,NormalLimit,CtgLimit,Enforce,Monitor,Penalty,AngleLimit,HVDC,CID,PriceCID
N120513_N120482_1,,N120513,N120482,,69.000,0.00000000,0.02055000,116.100,116.100,0,0,0.000,0.000,0,,0
N180063_N120492_1,,N180063,N120492,,138.000,0.00000000,0.02781000,307.400,307.400,0,0,0.000,0.000,0,,0
N120497_N120502_1,,N120497,N120502,,69.000,0.00000000,0.03433000,99.500,99.500,0,0,0.000,0.000,0,,0
N120504_N120521_1,,N120504,N120521,,138.000,0.00000000,0.02230000,280.300,280.300,0,0,0.000,0.000,0,,0
N120523_N120525_1,,N120523,N120525,,69.000,0.00000000,0.00249000,95.900,95.900,0,0,0.000,0.000,0,,0
N130001_N130002_1,,N130001,N130002,,138.000,0.00000000,0.06377000,265.000,265.000,0,0,0.000,0.000,0,,0
N250004_N130001_1,,N250004,N130001,,138.000,0.00000000,0.02556000,251.500,251.500,0,0,0.000,0.000,0,,0
N130002_N130340_1,,N130002,N130340,,138.000,0.00000000,0.01817000,282.200,282.200,0,0,0.000,0.000,0,,0
N130341_N130002_1,,N130341,N130002,,138.000,0.00000000,0.03945000,231.400,231.400,0,0,0.000,0.000,0,,0
N130003_N130339_1,,N130003,N130339,,138.000,0.00000000,0.01065000,278.700,278.700,0,0,0.000,0.000,0,,0
N130003_N250017_1,,N130003,N250017,,138.000,0.00000000,0.03438000,277.100,277.100,0,0,0.000,0.000,0,,0
N130004_N130305_1,,N130004,N130305,,138.000,0.00000000,0.02668000,223.000,223.000,0,0,0.000,0.000,0,,0
N130015_N130005_1,,N130015,N130005,,138.000,0.00000000,0.04345000,278.400,278.400,0,0,0.000,0.000,0,,0
N130005_N130022_1,,N130005,N130022,,138.000,0.00000000,0.05252000,415.000,415.000,0,0,0.000,0.000,0,,0
N130005_N130317_1,,N130005,N130317,,138.000,0.00000000,0.06502000,319.200,319.200,0,0,0.000,0.000,0,,0
N130318_N130005_1,,N130318,N130005,,138.000,0.00000000,0.02341000,273.900,273.900,0,0,0.000,0.000,0,,0
N130005_N130322_1,,N130005,N130322,,138.000,0.00000000,0.04826000,335.100,335.100,0,0,0.000,0.000,0,,0
N130005_N130322_2,,N130005,N130322,,138.000,0.00000000,0.04826000,335.100,335.100,0,0,0.000,0.000,0,,0
N130005_N260199_1,,N130005,N260199,,138.000,0.00000000,0.04144000,322.000,322.000,0,0,0.000,0.000,0,,0
N130011_N130006_1,,N130011,N130006,,138.000,0.00000000,0.02453000,282.500,282.500,0,0,0.000,0.000,0,,0
N130006_N130018_1,,N130006,N130018,,138.000,0.00000000,0.07983000,269.700,269.700,0,0,0.000,0.000,0,,0
N130006_N130025_1,,N130006,N130025,,138.000,0.00000000,0.03992000,304.200,304.200,0,0,0.000,0.000,0,,0
N130006_N130026_1,,N130006,N130026,,138.000,0.00000000,0.04465000,280.800,280.800,0,0,0.000,0.000,0,,0
N130006_N130027_1,,N130006,N130027,,138.000,0.00000000,0.07230000,306.400,306.400,0,0,0.000,0.000,0,,0
N130007_N130309_1,,N130007,N130309,,138.000,0.00000000,0.02392000,283.800,283.800,0,0,0.000,0.000,0,,0
N130007_N130313_1,,N130007,N130313,,138.000,0.00000000,0.00830000,283.200,283.200,0,0,0.000,0.000,0,,0
N130024_N130008_1,,N130024,N130008,,138.000,0.00000000,0.03146000,279.700,279.700,0,0,0.000,0.000,0,,0
N130030_N130008_1,,N130030,N130008,,138.000,0.00000000,0.01960000,250.900,250.900,0,0,0.000,0.000,0,,0
N130008_N260018_1,,N130008,N260018,,138.000,0.00000000,0.02313000,259.000,259.000,0,0,0.000,0.000,0,,0
N130009_N130022_1,,N130009,N130022,,138.000,0.00000000,0.03927000,295.100,295.100,0,0,0.000,0.000,0,,0
N130009_N230244_1,,N130009,N230244,,138.000,0.00000000,0.08979000,259.800,259.800,0,0,0.000,0.000,0,,0
N130009_N260011_1,,N130009,N260011,,138.000,0.00000000,0.02514000,284.500,284.500,0,0,0.000,0.000,0,,0
N130010_N130026_1,,N130010,N130026,,138.000,0.00000000,0.01768000,250.600,250.600,0,0,0.000,0.000,0,,0
N130030_N130010_1,,N130030,N130010,,138.000,0.00000000,0.01295000,250.000,250.000,0,0,0.000,0.000,0,,0
N130010_N130307_1,,N130010,N130307,,138.000,0.00000000,0.02877000,261.100,261.100,0,0,0.000,0.000,0,,0
N130336_N130011_1,,N130336,N130011,,138.000,0.00000000,0.01282000,277.100,277.100,0,0,0.000,0.000,0,,0
N130012_N130041_1,,N130012,N130041,,138.000,0.00000000,0.04568000,245.200,245.200,0,0,0.000,0.000,0,,0
N130344_N130012_1,,N130344,N130012,,138.000,0.00000000,0.01091000,258.500,258.500,0,0,0.000,0.000,0,,0
N130017_N130013_1,,N130017,N130013,,138.000,0.00000000,0.03631000,218.600,218.600,0,0,0.000,0.000,0,,0
N130013_N130340_1,,N130013,N130340,,138.000,0.00000000,0.02713000,242.000,242.000,0,0,0.000,0.000,0,,0
N130303_N130014_1,,N130303,N130014,,138.000,0.00000000,0.00917000,257.000,257.000,0,0,0.000,0.000,0,,0
N130014_N130368_1,,N130014,N130368,,138.000,0.00000000,0.01598000,257.300,257.300,0,0,0.000,0.000,0,,0
N130020_N130015_1,,N130020,N130015,,138.000,0.00000000,0.01981000,327.200,327.200,0,0,0.000,0.000,0,,0
N130020_N130015_2,,N130020,N130015,,138.000,0.00000000,0.01981000,327.200,327.200,0,0,0.000,0.000,0,,0
N130015_N130322_1,,N130015,N130322,,138.000,0.00000000,0.08845000,317.700,317.700,0,0,0.000,0.000,0,,0
N130304_N130016_1,,N130304,N130016,,138.000,0.00000000,0.01242000,262.300,262.300,0,0,0.000,0.000,0,,0
N130016_N130323_1,,N130016,N130323,,138.000,0.00000000,0.05176000,259.700,259.700,0,0,0.000,0.000,0,,0
N130019_N130017_1,,N130019,N130017,,138.000,0.00000000,0.01959000,266.500,266.500,0,0,0.000,0.000,0,,0
N130017_N130340_1,,N130017,N130340,,138.000,0.00000000,0.03968000,226.700,226.700,0,0,0.000,0.000,0,,0
N130018_N130307_1,,N130018,N130307,,138.000,0.00000000,0.01571000,241.000,241.000,0,0,0.000,0.000,0,,0
N130019_N130347_1,,N130019,N130347,,138.000,0.00000000,0.01466000,274.100,274.100,0,0,0.000,0.000,0,,0
N130020_N130325_1,,N130020,N130325,,138.000,0.00000000,0.02101000,328.000,328.000,0,0,0.000,0.000,0,,0
N130020_N130325_2,,N130020,N130325,,138.000,0.00000000,0.02101000,328.000,328.000,0,0,0.000,0.000,0,,0
N130021_N260016_1,,N130021,N260016,,138.000,0.00000000,0.02415000,270.100,270.100,0,0,0.000,0.000,0,,0
N130021_N260017_1,,N130021,N260017,,138.000,0.00000000,0.03101000,271.300,271.300,0,0,0.000,0.000,0,,0
N130022_N130325_1,,N130022,N130325,,138.000,0.00000000,0.01289000,291.200,291.200,0,0,0.000,0.000,0,,0
N130022_N260008_1,,N130022,N260008,,138.000,0.00000000,0.03882000,297.500,297.500,0,0,0.000,0.000,0,,0
N130022_N260010_1,,N130022,N260010,,138.000,0.00000000,0.01190000,285.300,285.300,0,0,0.000,0.000,0,,0
N130023_N130316_1,,N130023,N130316,,138.000,0.00000000,0.01062000,271.800,271.800,0,0,0.000,0.000,0,,0
N130023_N130326_1,,N130023,N130326,,138.000,0.00000000,0.01808000,270.900,270.900,0,0,0.000,0.000,0,,0
N130024_N130315_1,,N130024,N130315,,138.000,0.00000000,0.02362000,281.100,281.100,0,0,0.000,0.000,0,,0
N130025_N130347_1,,N130025,N130347,,138.000,0.00000000,0.03631000,266.900,266.900,0,0,0.000,0.000,0,,0
N130326_N130027_1,,N130326,N130027,,138.000,0.00000000,0.01202000,270.100,270.100,0,0,0.000,0.000,0,,0
N130028_N130039_1,,N130028,N130039,,138.000,0.00000000,0.03256000,258.800,258.800,0,0,0.000,0.000,0,,0
N130028_N130313_1,,N130028,N130313,,138.000,0.00000000,0.01249000,282.500,282.500,0,0,0.000,0.000,0,,0
N130028_N130342_1,,N130028,N130342,,138.000,0.00000000,0.03021000,264.700,264.700,0,0,0.000,0.000,0,,0
N130029_N130033_1,,N130029,N130033,,138.000,0.00000000,0.02092000,280.200,280.200,0,0,0.000,0.000,0,,0
N130029_N130325_1,,N130029,N130325,,138.000,0.00000000,0.05426000,321.600,321.600,0,0,0.000,0.000,0,,0
N130029_N130325_2,,N130029,N130325,,138.000,0.00000000,0.05426000,321.600,321.600,0,0,0.000,0.000,0,,0
N130334_N130029_1,,N130334,N130029,,138.000,0.00000000,0.03036000,302.300,302.300,0,0,0.000,0.000,0,,0
N130029_N230243_1,,N130029,N230243,,138.000,0.00000000,0.04891000,281.300,281.300,0,0,0.000,0.000,0,,0
N130029_N230244_1,,N130029,N230244,,138.000,0.00000000,0.04376000,260.400,260.400,0,0,0.000,0.000,0,,0
N130311_N130031_1,,N130311,N130031,,138.000,0.00000000,0.00854000,267.800,267.800,0,0,0.000,0.000,0,,0
N130031_N130319_1,,N130031,N130319,,138.000,0.00000000,0.01106000,266.600,266.600,0,0,0.000,0.000,0,,0
N130337_N130032_1,,N130337,N130032,,138.000,0.00000000,0.01386000,248.700,248.700,0,0,0.000,0.000,0,,0
N230154_N130032_1,,N230154,N130032,,138.000,0.00000000,0.02874000,274.400,274.400,0,0,0.000,0.000,0,,0
N130033_N130334_1,,N130033,N130334,,138.000,0.00000000,0.01578000,261.800,261.800,0,0,0.000,0.000,0,,0
N130033_N130337_1,,N130033,N130337,,138.000,0.00000000,0.02860000,278.100,278.100,0,0,0.000,0.000,0,,0
N130033_N230243_1,,N130033,N230243,,138.000,0.00000000,0.03006000,326.200,326.200,0,0,0.000,0.000,0,,0
N130336_N130034_1,,N130336,N130034,,138.000,0.00000000,0.02669000,275.900,275.900,0,0,0.000,0.000,0,,0
N130034_N250112_1,,N130034,N250112,,138.000,0.00000000,0.01722000,315.800,315.800,0,0,0.000,0.000,0,,0
N130034_N260009_1,,N130034,N260009,,138.000,0.00000000,0.02616000,286.700,286.700,0,0,0.000,0.000,0,,0
N130035_N130039_1,,N130035,N130039,,138.000,0.00000000,0.01691000,267.900,267.900,0,0,0.000,0.000,0,,0
N130074_N130035_1,,N130074,N130035,,138.000,0.00000000,0.01553000,285.300,285.300,0,0,0.000,0.000,0,,0
N130035_N130343_1,,N130035,N130343,,138.000,0.00000000,0.02730000,293.300,293.300,0,0,0.000,0.000,0,,0
N130035_N130343_2,,N130035,N130343,,138.000,0.00000000,0.02730000,293.300,293.300,0,0,0.000,0.000,0,,0
N130036_N130045_1,,N130036,N130045,,69.000,0.00000000,0.04159000,115.700,115.700,0,0,0.000,0.000,0,,0
N130093_N130036_1,,N130093,N130036,,69.000,0.00000000,0.03626000,106.600,106.600,0,0,0.000,0.000,0,,0
N130036_N130211_1,,N130036,N130211,,69.000,0.00000000,0.11283000,88.100,88.100,0,0,0.000,0.000,0,,0
N130037_N130074_1,,N130037,N130074,,138.000,0.00000000,0.01030000,269.700,269.700,0,0,0.000,0.000,0,,0
N130037_N130358_1,,N130037,N130358,,138.000,0.00000000,0.02170000,366.700,366.700,0,0,0.000,0.000,0,,0
N130037_N170333_1,,N130037,N170333,,138.000,0.00000000,0.02629000,272.100,272.100,0,0,0.000,0.000,0,,0
N130038_N130079_1,,N130038,N130079,,69.000,0.00000000,0.03424000,130.500,130.500,0,0,0.000,0.000,0,,0
N130039_N130220_1,,N130039,N130220,,138.000,0.00000000,0.01725000,252.400,252.400,0,0,0.000,0.000,0,,0
N130040_N130212_1,,N130040,N130212,,69.000,0.00000000,0.02706000,93.500,93.500,0,0,0.000,0.000,0,,0
N130040_N130216_1,,N130040,N130216,,69.000,0.00000000,0.02405000,92.200,92.200,0,0,0.000,0.000,0,,0
N130041_N130344_1,,N130041,N130344,,138.000,0.00000000,0.06008000,229.000,229.000,0,0,0.000,0.000,0,,0
N130043_N130042_1,,N130043,N130042,,69.000,0.00000000,0.07200000,110.700,110.700,0,0,0.000,0.000,0,,0
N130042_N130044_1,,N130042,N130044,,69.000,0.00000000,0.02197000,94.900,94.900,0,0,0.000,0.000,0,,0
N130371_N130043_1,,N130371,N130043,,69.000,0.00000000,0.03701000,110.800,110.800,0,0,0.000,0.000,0,,0
N130044_N130079_1,,N130044,N130079,,69.000,0.00000000,0.09247000,86.300,86.300,0,0,0.000,0.000,0,,0
N130045_N130099_1,,N130045,N130099,,69.000,0.00000000,0.09204000,104.900,104.900,0,0,0.000,0.000,0,,0
N130054_N130046_1,,N130054,N130046,,69.000,0.00000000,0.01817000,115.600,115.600,0,0,0.000,0.000,0,,0
N130046_N130057_1,,N130046,N130057,,69.000,0.00000000,0.03357000,149.300,149.300,0,0,0.000,0.000,0,,0
N130046_N130070_1,,N130046,N130070,,69.000,0.00000000,0.06711000,113.300,113.300,0,0,0.000,0.000,0,,0
N130046_N130153_1,,N130046,N130153,,69.000,0.00000000,0.04511000,148.000,148.000,0,0,0.000,0.000,0,,0
N130058_N130047_1,,N130058,N130047,,69.000,0.00000000,0.01354000,137.700,137.700,0,0,0.000,0.000,0,,0
N130067_N130047_1,,N130067,N130047,,69.000,0.00000000,0.00697000,139.400,139.400,0,0,0.000,0.000,0,,0
N130047_N130070_1,,N130047,N130070,,69.000,0.00000000,0.02173000,141.100,141.100,0,0,0.000,0.000,0,,0
N130048_N130062_1,,N130048,N130062,,69.000,0.00000000,0.01392000,90.100,90.100,0,0,0.000,0.000,0,,0
N130048_N130071_1,,N130048,N130071,,69.000,0.00000000,0.01930000,106.900,106.900,0,0,0.000,0.000,0,,0
N130049_N130050_1,,N130049,N130050,,69.000,0.00000000,0.00772000,241.800,241.800,0,0,0.000,0.000,0,,0
N130049_N130050_2,,N130049,N130050,,69.000,0.00000000,0.00772000,241.800,241.800,0,0,0.000,0.000,0,,0
N130049_N130050_3,,N130049,N130050,,69.000,0.00000000,0.00772000,241.800,241.800,0,0,0.000,0.000,0,,0
N130049_N130282_1,,N130049,N130282,,69.000,0.00000000,0.07029000,104.200,104.200,0,0,0.000,0.000,0,,0
N130054_N130050_1,,N130054,N130050,,69.000,0.00000000,0.02456000,162.700,162.700,0,0,0.000,0.000,0,,0
N130057_N130050_1,,N130057,N130050,,69.000,0.00000000,0.00824000,137.300,137.300,0,0,0.000,0.000,0,,0
N130050_N130062_1,,N130050,N130062,,69.000,0.00000000,0.01231000,186.500,186.500,0,0,0.000,0.000,0,,0
N130050_N130065_1,,N130050,N130065,,69.000,0.00000000,0.03934000,114.100,114.100,0,0,0.000,0.000,0,,0
N130050_N130108_1,,N130050,N130108,,69.000,0.00000000,0.03810000,153.100,153.100,0,0,0.000,0.000,0,,0
N130050_N130108_2,,N130050,N130108,,69.000,0.00000000,0.03810000,153.100,153.100,0,0,0.000,0.000,0,,0
N130050_N130272_1,,N130050,N130272,,69.000,0.00000000,0.03678000,129.800,129.800,0,0,0.000,0.000,0,,0
N130050_N130299_1,,N130050,N130299,,69.000,0.00000000,0.03378000,119.100,119.100,0,0,0.000,0.000,0,,0
N130051_N130100_1,,N130051,N130100,,138.000,0.00000000,0.00856000,400.000,400.000,0,0,0.000,0.000,0,,0
N130051_N130100_2,,N130051,N130100,,138.000,0.00000000,0.00856000,400.000,400.000,0,0,0.000,0.000,0,,0
N130104_N130051_1,,N130104,N130051,,138.000,0.00000000,0.01650000,344.500,344.500,0,0,0.000,0.000,0,,0
N130104_N130051_2,,N130104,N130051,,138.000,0.00000000,0.01650000,344.500,344.500,0,0,0.000,0.000,0,,0
N130051_N130297_1,,N130051,N130297,,138.000,0.00000000,0.02077000,313.500,313.500,0,0,0.000,0.000,0,,0
N130051_N130297_2,,N130051,N130297,,138.000,0.00000000,0.02077000,313.500,313.500,0,0,0.000,0.000,0,,0
N270225_N130051_1,,N270225,N130051,,138.000,0.00000000,0.00400000,360.000,360.000,0,0,0.000,0.000,0,,0
N270225_N130051_2,,N270225,N130051,,138.000,0.00000000,0.00400000,360.000,360.000,0,0,0.000,0.000,0,,0
N270225_N130051_3,,N270225,N130051,,138.000,0.00000000,0.00400000,360.000,360.000,0,0,0.000,0.000,0,,0
N270225_N130051_4,,N270225,N130051,,138.000,0.00000000,0.00400000,360.000,360.000,0,0,0.000,0.000,0,,0
N130052_N130064_1,,N130052,N130064,,69.000,0.00000000,0.02145000,146.000,146.000,0,0,0.000,0.000,0,,0
N130072_N130052_1,,N130072,N130052,,69.000,0.00000000,0.02321000,120.800,120.800,0,0,0.000,0.000,0,,0
N130052_N130108_1,,N130052,N130108,,69.000,0.00000000,0.02101000,127.700,127.700,0,0,0.000,0.000,0,,0
N130052_N130279_1,,N130052,N130279,,69.000,0.00000000,0.03677000,131.400,131.400,0,0,0.000,0.000,0,,0
N130053_N130121_1,,N130053,N130121,,138.000,0.00000000,0.02007000,269.800,269.800,0,0,0.000,0.000,0,,0
N130054_N260054_1,,N130054,N260054,,69.000,0.00000000,0.02472000,146.400,146.400,0,0,0.000,0.000,0,,0
N130055_N130110_1,,N130055,N130110,,69.000,0.00000000,0.12954000,116.900,116.900,0,0,0.000,0.000,0,,0
N130055_N260050_1,,N130055,N260050,,69.000,0.00000000,0.02002000,105.100,105.100,0,0,0.000,0.000,0,,0
N130059_N130056_1,,N130059,N130056,,69.000,0.00000000,0.01471000,124.600,124.600,0,0,0.000,0.000,0,,0
N130056_N130069_1,,N130056,N130069,,69.000,0.00000000,0.01918000,131.700,131.700,0,0,0.000,0.000,0,,0
N130057_N130282_1,,N130057,N130282,,69.000,0.00000000,0.02555000,124.300,124.300,0,0,0.000,0.000,0,,0
N130069_N130058_1,,N130069,N130058,,69.000,0.00000000,0.02066000,124.100,124.100,0,0,0.000,0.000,0,,0
N130058_N260054_1,,N130058,N260054,,69.000,0.00000000,0.03140000,131.200,131.200,0,0,0.000,0.000,0,,0
N130059_N130116_1,,N130059,N130116,,69.000,0.00000000,0.09169000,105.800,105.800,0,0,0.000,0.000,0,,0
N130065_N130060_1,,N130065,N130060,,69.000,0.00000000,0.02509000,117.900,117.900,0,0,0.000,0.000,0,,0
N130060_N130071_1,,N130060,N130071,,69.000,0.00000000,0.01138000,113.500,113.500,0,0,0.000,0.000,0,,0
N130061_N130070_1,,N130061,N130070,,69.000,0.00000000,0.02228000,144.100,144.100,0,0,0.000,0.000,0,,0
N130061_N130111_1,,N130061,N130111,,69.000,0.00000000,0.05013000,95.000,95.000,0,0,0.000,0.000,0,,0
N130061_N130207_1,,N130061,N130207,,69.000,0.00000000,0.01574000,142.300,142.300,0,0,0.000,0.000,0,,0
N130272_N130062_1,,N130272,N130062,,69.000,0.00000000,0.01511000,136.100,136.100,0,0,0.000,0.000,0,,0
N130062_N130301_1,,N130062,N130301,,69.000,0.00000000,0.05685000,147.100,147.100,0,0,0.000,0.000,0,,0
N130063_N130069_1,,N130063,N130069,,69.000,0.00000000,0.04117000,125.500,125.500,0,0,0.000,0.000,0,,0
N130120_N130063_1,,N130120,N130063,,69.000,0.00000000,0.03352000,120.100,120.100,0,0,0.000,0.000,0,,0
N130064_N130277_1,,N130064,N130277,,69.000,0.00000000,0.04310000,135.200,135.200,0,0,0.000,0.000,0,,0
N130064_N130292_1,,N130064,N130292,,69.000,0.00000000,0.06910000,126.800,126.800,0,0,0.000,0.000,0,,0
N130070_N130065_1,,N130070,N130065,,69.000,0.00000000,0.02590000,152.600,152.600,0,0,0.000,0.000,0,,0
N130112_N130065_1,,N130112,N130065,,69.000,0.00000000,0.01903000,150.800,150.800,0,0,0.000,0.000,0,,0
N130068_N130066_1,,N130068,N130066,,138.000,0.00000000,0.01310000,278.800,278.800,0,0,0.000,0.000,0,,0
N130066_N130109_1,,N130066,N130109,,138.000,0.00000000,0.00729000,280.100,280.100,0,0,0.000,0.000,0,,0
N130066_N130143_1,,N130066,N130143,,138.000,0.00000000,0.01497000,449.900,449.900,0,0,0.000,0.000,0,,0
N130066_N130143_2,,N130066,N130143,,138.000,0.00000000,0.01497000,449.900,449.900,0,0,0.000,0.000,0,,0
N130071_N130072_1,,N130071,N130072,,69.000,0.00000000,0.02218000,120.700,120.700,0,0,0.000,0.000,0,,0
N130072_N130108_1,,N130072,N130108,,69.000,0.00000000,0.03614000,97.400,97.400,0,0,0.000,0.000,0,,0
N130112_N130072_1,,N130112,N130072,,69.000,0.00000000,0.03044000,112.700,112.700,0,0,0.000,0.000,0,,0
N130078_N130073_1,,N130078,N130073,,69.000,0.00000000,0.02835000,123.300,123.300,0,0,0.000,0.000,0,,0
N130073_N130081_1,,N130073,N130081,,69.000,0.00000000,0.03783000,130.700,130.700,0,0,0.000,0.000,0,,0
N130092_N130075_1,,N130092,N130075,,69.000,0.00000000,0.01707000,104.900,104.900,0,0,0.000,0.000,0,,0
N130075_N170389_1,,N130075,N170389,,69.000,0.00000000,0.07999000,102.700,102.700,0,0,0.000,0.000,0,,0
N130358_N130076_1,,N130358,N130076,,138.000,0.00000000,0.01864000,267.800,267.800,0,0,0.000,0.000,0,,0
N130077_N130078_1,,N130077,N130078,,69.000,0.00000000,0.03971000,133.000,133.000,0,0,0.000,0.000,0,,0
N130077_N170162_1,,N130077,N170162,,69.000,0.00000000,0.12721000,87.400,87.400,0,0,0.000,0.000,0,,0
N130079_N130083_1,,N130079,N130083,,69.000,0.00000000,0.01882000,149.200,149.200,0,0,0.000,0.000,0,,0
N130079_N130083_2,,N130079,N130083,,69.000,0.00000000,0.01882000,149.200,149.200,0,0,0.000,0.000,0,,0
N130079_N130253_1,,N130079,N130253,,69.000,0.00000000,0.06687000,129.400,129.400,0,0,0.000,0.000,0,,0
N130080_N130082_1,,N130080,N130082,,138.000,0.00000000,0.00966000,305.900,305.900,0,0,0.000,0.000,0,,0
N130080_N130082_2,,N130080,N130082,,138.000,0.00000000,0.00966000,305.900,305.900,0,0,0.000,0.000,0,,0
N130080_N130358_1,,N130080,N130358,,138.000,0.00000000,0.02245000,396.900,396.900,0,0,0.000,0.000,0,,0
N130080_N130358_2,,N130080,N130358,,138.000,0.00000000,0.02245000,396.900,396.900,0,0,0.000,0.000,0,,0
N130080_N170013_1,,N130080,N170013,,138.000,0.00000000,0.06658000,263.900,263.900,0,0,0.000,0.000,0,,0
N130081_N170394_1,,N130081,N170394,,69.000,0.00000000,0.10203000,109.000,109.000,0,0,0.000,0.000,0,,0
N130082_N130096_1,,N130082,N130096,,138.000,0.00000000,0.01205000,264.300,264.300,0,0,0.000,0.000,0,,0
N130082_N130175_1,,N130082,N130175,,138.000,0.00000000,0.00961000,369.100,369.100,0,0,0.000,0.000,0,,0
N130200_N130083_1,,N130200,N130083,,69.000,0.00000000,0.00583000,152.600,152.600,0,0,0.000,0.000,0,,0
N130200_N130083_2,,N130200,N130083,,69.000,0.00000000,0.00583000,152.600,152.600,0,0,0.000,0.000,0,,0
N130086_N130084_1,,N130086,N130084,,69.000,0.00000000,0.02227000,146.800,146.800,0,0,0.000,0.000,0,,0
N130084_N130091_1,,N130084,N130091,,69.000,0.00000000,0.02840000,127.600,127.600,0,0,0.000,0.000,0,,0
N130084_N130095_1,,N130084,N130095,,69.000,0.00000000,0.02041000,115.800,115.800,0,0,0.000,0.000,0,,0
N130084_N130097_1,,N130084,N130097,,69.000,0.00000000,0.00952000,117.500,117.500,0,0,0.000,0.000,0,,0
N130084_N130291_1,,N130084,N130291,,69.000,0.00000000,0.09844000,95.700,95.700,0,0,0.000,0.000,0,,0
N130085_N130091_1,,N130085,N130091,,69.000,0.00000000,0.02510000,124.300,124.300,0,0,0.000,0.000,0,,0
N130085_N130092_1,,N130085,N130092,,69.000,0.00000000,0.03478000,110.400,110.400,0,0,0.000,0.000,0,,0
N130086_N130089_1,,N130086,N130089,,69.000,0.00000000,0.04596000,138.900,138.900,0,0,0.000,0.000,0,,0
N130086_N130099_1,,N130086,N130099,,69.000,0.00000000,0.01902000,152.400,152.400,0,0,0.000,0.000,0,,0
N130086_N130277_1,,N130086,N130277,,69.000,0.00000000,0.01697000,169.300,169.300,0,0,0.000,0.000,0,,0
N130086_N130277_2,,N130086,N130277,,69.000,0.00000000,0.01697000,169.300,169.300,0,0,0.000,0.000,0,,0
N130098_N130087_1,,N130098,N130087,,69.000,0.00000000,0.01716000,122.300,122.300,0,0,0.000,0.000,0,,0
N130101_N130087_1,,N130101,N130087,,69.000,0.00000000,0.00881000,133.300,133.300,0,0,0.000,0.000,0,,0
N130088_N130099_1,,N130088,N130099,,69.000,0.00000000,0.01629000,148.500,148.500,0,0,0.000,0.000,0,,0
N130088_N130099_2,,N130088,N130099,,69.000,0.00000000,0.01629000,148.500,148.500,0,0,0.000,0.000,0,,0
N130088_N130182_1,,N130088,N130182,,69.000,0.00000000,0.00859000,146.700,146.700,0,0,0.000,0.000,0,,0
N130088_N130291_1,,N130088,N130291,,69.000,0.00000000,0.03776000,129.800,129.800,0,0,0.000,0.000,0,,0
N130089_N130094_1,,N130089,N130094,,69.000,0.00000000,0.02032000,128.200,128.200,0,0,0.000,0.000,0,,0
N130103_N130089_1,,N130103,N130089,,69.000,0.00000000,0.01681000,125.500,125.500,0,0,0.000,0.000,0,,0
N130089_N130183_1,,N130089,N130183,,69.000,0.00000000,0.01180000,100.700,100.700,0,0,0.000,0.000,0,,0
N130089_N130283_1,,N130089,N130283,,69.000,0.00000000,0.01911000,124.800,124.800,0,0,0.000,0.000,0,,0
N130100_N130090_1,,N130100,N130090,,138.000,0.00000000,0.03128000,270.200,270.200,0,0,0.000,0.000,0,,0
N130090_N130338_1,,N130090,N130338,,138.000,0.00000000,0.01253000,300.900,300.900,0,0,0.000,0.000,0,,0
N130090_N130338_2,,N130090,N130338,,138.000,0.00000000,0.01253000,300.900,300.900,0,0,0.000,0.000,0,,0
N130091_N130093_1,,N130091,N130093,,69.000,0.00000000,0.04267000,108.600,108.600,0,0,0.000,0.000,0,,0
N130095_N130091_1,,N130095,N130091,,69.000,0.00000000,0.01408000,124.900,124.900,0,0,0.000,0.000,0,,0
